Date,06EAP-138,06LAA-138,06RRD-138,07IVY-230,07OMS-230,09LBR-230
12/11/2016,408.055,412.4008333,396.6908333,596.9,612.9633333,762.2970833
12/12/2016,527.3591667,532.896875,512.74,834.14375,857.6891667,757.3716667
12/13/2016,510.8066667,517.4116667,511.3045833,712.6295833,729.7604167,931.8245833
12/14/2016,452.5366667,457.9564583,449.0283333,739.4716667,764.8433333,987.0670833
12/15/2016,497.68125,511.301875,493.0466667,615.0041667,625.5266667,1003.28375
12/16/2016,491.7127083,497.1220833,491.1741667,564.1270833,582.3170833,975.0120833
12/17/2016,501.0329167,506.319375,502.1725,616.53125,634.0675,1019.079167
12/18/2016,526.82375,530.4629167,518.7833333,540.1770833,553.52125,860.2766667
12/19/2016,527.5925,529.6889583,493.32375,706.4183333,720.815,936.4054167
12/20/2016,483.3358333,485.824375,461.9666667,770.6179167,785.0529167,951.1395833
12/21/2016,547.7616667,554.0916667,528.28625,678.9091667,690.8083333,773.6625
12/22/2016,484.2604167,489.4135417,475.9429167,561.5016667,574.5970833,804.4791667
12/23/2016,537.8366667,549.3935417,518.31625,631.1366667,655.8458333,866.10625
12/24/2016,537.50625,541.0795833,537.015,536.6125,553.0058333,689.9770833
12/25/2016,525.1304167,536.6322917,545.2195833,528.5079167,548.75,686.8375
12/26/2016,518.6775,522.9420833,528.5320833,548.24,563.9525,917.215
12/27/2016,705.7354167,711.0020833,722.3716667,572.6804167,578.1908333,896.9845833
12/28/2016,497.7885417,501.385625,496.9691667,600.6058333,623.3629167,831.8929167
12/29/2016,511.3845833,514.66375,513.1629167,598.7916667,615.2883333,786.7016667
12/30/2016,462.20125,464.683125,468.615,554.7775,568.8408333,721.0279167
12/31/2016,463.6641667,464.9347917,481.2791667,596.7454167,611.6020833,829.6925
1/1/2017,550.0095833,559.2316667,575.1725,539.2766667,549.8879167,774.7954167
1/2/2017,537.9091667,541.9333333,550.3658333,573.5020833,590.5808333,1111.4225
1/3/2017,518.10125,520.906875,518.2825,674.7504167,696.7804167,967.8683333
1/4/2017,503.3358333,505.5810417,503.19125,700.4895833,726.4441667,887.9854167
1/5/2017,505.8075,508.6208333,499.4308333,798.8233333,831.1508333,1055.282917
1/6/2017,630.7829167,638.9820833,604.28625,701.56125,733.5716667,1509.661667
1/7/2017,552.3670833,556.1635417,554.4720833,584.8520833,592.6433333,803.21625
1/8/2017,501.60125,505.1402083,517.2695833,565.7925,583.15625,669.55875
1/9/2017,531.39625,537.9129167,531.72625,581.93875,592.2158333,884.4258333
1/10/2017,556.1425,562.5366667,534.0220833,579.7791667,586.2883333,859.99375
1/11/2017,533.35,536.1845833,533.85125,610.1833333,618.5991667,893.2825
1/12/2017,552.79,553.1625,524.9704167,597.0095833,612.4091667,983.7108333
1/13/2017,488.8529167,494.631875,472.9754167,631.74875,653.9554167,835.73875
1/14/2017,538.0825,542.65875,522.5275,609.5595833,630.51875,737.0495833
1/15/2017,562.8783333,566.4166667,571.62,624.4591667,632.39875,674.28625
1/16/2017,856.3766667,864.3802083,874.5808333,812.48625,827.9833333,1341.449583
1/17/2017,735.0616667,744.3925,784.5004167,693.6641667,715.36875,1387.340417
1/18/2017,618.8208333,621.0416667,606.90625,722.5516667,750.5525,1402.880417
1/19/2017,660.493125,675.343125,654.1383333,650.29625,661.14125,1609.879167
1/20/2017,740.70625,744.8885417,723.0260417,856.3070833,890.31125,1563.68125
1/21/2017,645.6083333,650.0233333,652.37625,578.4154167,600.1695833,1241.895417
1/22/2017,543.05,545.4247917,553.9022917,567.3570833,580.6595833,785.4716667
1/23/2017,567.6758333,573.846875,546.0316667,743.8904167,775.1445833,1208.428333
1/24/2017,521.7329167,527.125,495.3958333,712.83875,742.4654167,1354.445
1/25/2017,559.20125,565.8560417,518.0154167,700.5120833,730.0433333,1450.44125
1/26/2017,617.9279167,625.5658333,595.8204167,869.1604167,904.7504167,1115.26
1/27/2017,488.95125,493.3104167,470.8958333,841.3070833,878.2020833,1118.342917
1/28/2017,507.8279167,512.0972917,514.2554167,635.03625,657.3775,929.7808333
1/29/2017,518.725,521.8502083,525.3954167,584.4083333,597.49375,753.71
1/30/2017,601.0529167,606.145,590.1066667,811.89125,842.0554167,920.3133333
1/31/2017,579.63,584.636875,550.7970833,696.66125,726.205,1080.975833
2/1/2017,553.76625,560.516875,524.73375,509.585,521.1216667,1185.712083
2/2/2017,539.2179167,543.6683333,511.4095833,473.4104167,484.8645833,1164.090417
2/3/2017,599.7008333,605.6475,571.6229167,448.0758333,458.71625,1206.000833
2/4/2017,628.0845833,631.4339583,652.0995833,493.1895833,510.90875,838.3983333
2/5/2017,447.5091667,450.0477083,453.9958333,431.3225,444.1820833,567.9820833
2/6/2017,531.60125,536.2904167,511.07625,442.435,456.4416667,670.6654167
2/7/2017,837.17375,847.380625,824.94125,453.9379167,467.4566667,1482.399583
2/8/2017,749.4904167,757.3027083,749.4247917,594.8175,617.6295833,1608.904583
2/9/2017,730.3997917,735.6447917,733.2204167,551.0441667,571.09875,1092.5375
2/10/2017,753.01375,760.3804167,752.3758333,487.9870833,499.17875,1045.2425
2/11/2017,578.0879167,583.4477083,573.8641667,517.52625,531.8679167,770.7495833
2/12/2017,535.4804167,539.7308333,538.2875,431.6129167,444.4075,677.9166667
2/13/2017,631.81,638.14875,622.9983333,442.98125,456.3454167,914.94
2/14/2017,619.9,627.0364583,601.1820833,442.4595833,454.50375,960.0325
2/15/2017,490.9379167,496.2335417,448.0179167,519.0979167,537.56875,1236.419583
2/16/2017,520.9958333,525.6904167,496.1675,447.9683333,464.1783333,831.3816667
2/17/2017,1113.719583,1125.140208,1110.017083,449.485,463.5570833,1515.46125
2/18/2017,592.0891667,598.35875,564.8872917,452.96625,474.3795833,831.4216667
2/19/2017,446.0791667,449.486875,436.2504167,419.8783333,433.0875,590.40625
2/20/2017,622.8616667,629.1260417,600.5570833,426.5333333,441.97125,922.7170833
2/21/2017,521.6608333,526.0166667,490.9566667,420.7654167,436.7375,868.8395833
2/22/2017,685.3033333,691.2089583,669.04,463.1679167,479.9525,843.72125
2/23/2017,639.966875,646.5352083,609.0129167,409.45125,422.2616667,949.3375
2/24/2017,901.5558333,909.551875,887.2916667,391.6925,400.2770833,1125.038333
2/25/2017,737.055,743.91875,727.09625,402.9745833,416.78,965.0391667
2/26/2017,494.8983333,498.9214583,489.43375,376.9941667,385.8829167,615.6654167
2/27/2017,724.1764583,731.343125,719.1941667,512.2070833,530.9358333,1092.435833
2/28/2017,847.99,859.361875,834.6447917,535.73625,556.3266667,1421.36375
3/1/2017,998.8775,984.0002083,639.99,442.3433333,455.2775,1694.05875
3/2/2017,695.891875,701.573125,677.4529167,401.8354167,410.7754167,900.2791667
3/3/2017,473.4708333,512.7022917,492.6047917,546.6370833,565.7929167,707.9266667
3/4/2017,524.9916667,525.72375,523.9395833,453.68125,469.1366667,572.0429167
3/5/2017,422.354375,425.31875,424.5272917,417.87,429.1304167,526.0391667
3/6/2017,651.5077083,658.6339583,659.7791667,424.4208333,435.7554167,763.495
3/7/2017,911.705,922.14625,935.4460417,434.6633333,445.1616667,1172.578333
3/8/2017,680.3133333,737.9327083,726.0652083,556.1258333,576.7375,944.4791667
3/9/2017,539.9579167,733.7208333,716.4008333,461.0720833,473.6683333,980.3508333
3/10/2017,696.2935417,704.2039583,689.5577083,448.16625,460.9191667,986.0670833
3/11/2017,598.61375,602.3177083,590.1133333,539.0554167,557.34875,1001.562917
3/12/2017,523.34,527.4154167,525.2666667,460.8321739,473.3204348,857.945
3/13/2017,677.2114583,683.7841667,646.235625,596.3675,606.5008333,847.2070833
3/14/2017,605.3458333,611.821875,594.8475,568.14875,574.9729167,805.365
3/15/2017,656.2045833,661.1341667,646.8125,604.93375,609.6516667,935.0016667
3/16/2017,579.7316667,586.056875,558.218125,583.5075,587.31375,818.5095833
3/17/2017,713.5529167,720.6595833,707.8097917,493.5620833,496.7229167,798.6866667
3/18/2017,703.4977083,714.4927083,696.5710417,453.5483333,459.8679167,808.4883333
3/19/2017,445.8354167,450.3270833,427.708125,433.2366667,443.8395833,545.5854167
3/20/2017,490.906875,496.3491667,461.7714583,442.9104167,453.92125,686.0304167
3/21/2017,776.460625,786.37625,741.6535417,431.4879167,445.8866667,1052.006667
3/22/2017,913.0466667,923.0260417,871.5275,444.9279167,455.8604167,1362.559167
3/23/2017,785.5204167,796.20125,727.9385417,558.81125,580.91375,1179.162083
3/24/2017,837.4472917,850.9664583,766.4114583,509.7008333,520.6541667,1549.922917
3/25/2017,527.841875,535.5616667,467.3229167,451.4858333,457.5191667,1307.49125
3/26/2017,501.6079167,508.0954167,478.9054167,440.2891667,451.91875,896.02625
3/27/2017,1314.3125,1328.312708,1322.711875,446.6025,458.9358333,1828.579583
3/28/2017,1258.45,1273.978958,1240.138958,447.9316667,457.30125,1584.692917
3/29/2017,1531.9075,1547.612917,1495.614375,552.9970833,571.865,1969.8775
3/30/2017,1507.884583,1524.690833,1458.744167,451.6245833,465.9120833,2040.01
3/31/2017,954.2158333,964.4333333,899.5922917,455.3754167,465.17625,1246.307917
4/1/2017,741.58125,747.7135417,716.3664583,551.125,565.52125,935.8245833
4/2/2017,544.9286957,550.5667391,540.9443478,457.5204167,469.7483333,670.2443478
4/3/2017,902.5833333,917.1779167,904.113125,454.8875,463.6283333,1280.386667
4/4/2017,1222.683333,1236.182083,1233.354583,454.7658333,463.4483333,1351.354167
4/5/2017,1979.278333,2001.881667,1997.893333,473.3975,483.60625,2200.249583
4/6/2017,1173.519167,1188.335833,1181.843333,524.3695833,534.1341667,1293.1175
4/7/2017,1155.010417,1167.5075,1139.082917,507.1029167,515.13125,1249.735417
4/8/2017,818.5633333,827.47375,813.785,492.7695833,507.415,964.6625
4/9/2017,559.5654167,565.2633333,552.2895833,534.1808333,545.10625,672.68
4/10/2017,826.0791667,836.1058333,806.4325,477.7733333,491.1654167,986.0158333
4/11/2017,819.9133333,832.2658333,793.6191667,480.9725,489.88625,1030.679167
4/12/2017,824.34625,833.4808333,817.5575,470.8320833,478.4729167,947.0916667
4/13/2017,728.9891667,735.0995833,729.845,461.9758333,470.2029167,844.0558333
4/14/2017,709.04625,715.8695833,701.8720833,461.4175,474.8733333,837.0583333
4/15/2017,694.4208333,698.7233333,688.1716667,575.7858333,595.7108333,824.3208333
4/16/2017,747.79625,752.7233333,743.0583333,550.8766667,574.0804167,907.6070833
4/17/2017,1022.599583,1033.235833,1003.492083,465.1316667,482.3695833,1203.67125
4/18/2017,1256.259583,1267.4325,1248.6475,583.0566667,581.7695833,1504.109167
4/19/2017,1088.649583,1101.300833,1072.981667,603.5558333,599.59,1256.855833
4/20/2017,1136.277083,1144.30375,1052.129583,716.15,692.5408333,1254.887917
4/21/2017,1093.169167,1104.621667,1072.948333,718.1595833,695.0979167,1177.682917
4/22/2017,1107.029167,1116.019583,1101.182083,654.8866667,639.8454167,1187.815833
4/23/2017,643.2166667,648.3770833,630.4554167,590.74,582.3408333,704.12125
4/24/2017,914.09625,922.5429167,892.4154167,556.81,557.0954167,1077.06125
4/25/2017,1069.859167,1083.2025,1030.960417,481.705,485.2679167,1195.893333
4/26/2017,1254.17,1271.8925,1236.829167,535.8575,541.3454167,1461.4225
4/27/2017,3095.845,3145.235417,3050.638333,470.40875,476.39125,3469.91125
4/28/2017,1988.477083,2022.1975,1942.672083,475.8141667,484.1583333,2216.056667
4/29/2017,1496.569583,1520.371667,1457.325417,464.5566667,473.9333333,1739.01625
4/30/2017,816.665,828.6433333,802.0416667,512.2666667,525.9466667,991.7195833
5/1/2017,816.6070833,826.9941667,806.3095833,516.81875,533.5966667,921.69875
5/2/2017,982.14875,996.0475,956.49125,620.8379167,629.11625,1098.01
5/3/2017,923.265,935.0591667,902.6591667,584.88125,589.0333333,1039.97875
5/4/2017,910.6891667,924.2079167,903.0195833,544.7041667,544.3133333,1142.145833
5/5/2017,989.24875,1002.402917,990.4183333,606.06,607.9145833,1323.082083
5/6/2017,669.3954167,676.3475,653.7416667,654.7866667,644.1220833,936.7616667
5/7/2017,618.3070833,625.1370833,592.975,462.3770833,479.15,969.0741667
5/8/2017,993.7125,1007.0025,972.8979167,474.7845833,495.06875,1386.094167
5/9/2017,999.5666667,1015.801667,979.30875,466.7979167,488.7879167,1405.699167
5/10/2017,1062.164583,1073.684583,1043.965,549.70875,573.8383333,1414.670417
5/11/2017,970.5616667,984.4804167,965.3366667,483.08125,496.8141667,1248.215833
5/12/2017,1389.912917,1406.077083,1413.682917,493.1858333,502.4133333,1630.326667
5/13/2017,1209.650833,1224.360417,1207.094583,507.3041667,509.8304167,1425.5675
5/14/2017,729.5091667,738.6920833,722.7558333,544.5620833,554.815,899.6254167
5/15/2017,1276.045,1295.236667,1246.914167,524.1908333,595.4520833,1448.858333
5/16/2017,1372.569583,1393.790833,1333.762083,542.6479167,565.76875,1596.763333
5/17/2017,1319.650417,1340.147917,1280.053333,480.6954167,497.965,1497.00875
5/18/2017,1117.168333,1134.492083,1097.8825,468.0654167,480.7545833,1314.282917
5/19/2017,1998.259583,2034.092083,1977.18375,474.45625,484.9575,2771.51
5/20/2017,1749.94625,1776.444583,1687.486667,478.18125,484.2870833,2120.202917
5/21/2017,1136.197083,1154.739583,1105.780417,477.5141667,481.26875,1550.63875
5/22/2017,1215.054167,1236.966667,1173.32875,619.37125,615.96625,1417.391667
5/23/2017,1530.83,1550.99125,1074.774583,650.4541667,639.0954167,1697.477917
5/24/2017,1654.9475,1667.210833,1032.64,878.4066667,868.9891667,1874.669583
5/25/2017,1482.776667,1495.46,930.26875,521.9704167,530.2641667,1619.407917
5/26/2017,2570.047083,2586.77625,1100.26375,492.2895833,507.6566667,3096.260417
5/27/2017,1422.695417,1435.94375,885.2320833,488.2466667,495.62,1736.837083
5/28/2017,1113.237917,1124.544583,1002.189583,483.3208333,485.6608333,1513.649167
5/29/2017,1341.088333,1349.200417,1044.409583,504.1070833,507.77125,1461.589167
5/30/2017,1995.17125,2004.787917,1178.332083,611.2204167,620.4483333,2338.52
5/31/2017,1646.426667,1665.23875,807.34125,461.3870833,472.40875,2318.269583
6/1/2017,1150.085833,1158.79625,705.7616667,483.3829167,492.7125,1459.9625
6/2/2017,1289.44625,1298.6875,948.4120833,530.1725,534.6066667,1434.605
6/3/2017,1185.645,1196.425,856.3575,596.0508333,597.38,1454.050417
6/4/2017,959.65625,963.26625,756.6320833,553.0745833,559.8845833,1130.195833
6/5/2017,1169.875417,1182.96375,1045.019167,633.1529167,636.0879167,1350.414167
6/6/2017,3219.660833,3251.40625,2818.529167,558.655,565.3470833,3451.403333
6/7/2017,2715.278333,2751.265833,2751.59625,632.6379167,637.6608333,2837.155833
6/8/2017,2452.127917,2485.13,2446.600417,647.50125,653.9304167,2430.6675
6/9/2017,1800.52125,1826.558333,1799.610417,639.6441667,645.3820833,1870.467083
6/10/2017,1524.268333,1545.339167,1520.01,537.94625,546.7829167,1623.440417
6/11/2017,897.59125,909.13375,875.6675,501.3733333,514.9025,1014.034583
6/12/2017,1478.3975,1494.640417,1429.79625,479.7570833,492.6179167,1438.650417
6/13/2017,1415.422083,1432.506667,1390.84,587.9070833,601.41625,1458.399167
6/14/2017,1449.976667,1468.477083,1433.99875,549.0816667,555.1354167,1424.424583
6/15/2017,2671.745833,2696.144583,2641.031667,582.5683333,579.5629167,1956.505417
6/16/2017,3819.9375,3861.909167,3725.650417,597.2679167,592.1229167,3314.207917
6/17/2017,3670.097083,3720.02,3648.05125,608.95625,603.1170833,3478.668333
6/18/2017,2118.95125,2149.002083,2126.351667,594.14375,582.4254167,2329.624167
6/19/2017,1818.15875,1847.579583,1839.00625,653.4133333,638.7775,1819.750833
6/20/2017,3509.207917,3556.052917,3519.0225,752.87125,732.0166667,3272.115417
6/21/2017,2113.3875,2143.730417,2105.76,881.6454167,856.6741667,1949.944583
6/22/2017,3619.699167,3658.0775,3554.812917,964.8283333,940.3075,3212.183333
6/23/2017,2888.287083,2924.4275,2868.525417,848.3416667,828.8908333,2725.723333
6/24/2017,1757.338333,1781.749167,1750.60375,711.34625,689.3208333,1886.79
6/25/2017,957.0820833,982.4620833,960.55875,676.3104167,652.8691667,1030.444167
6/26/2017,1088.40125,1100.81,1076.594167,695.00125,674.8641667,1011.324583
6/27/2017,1198.1475,1212.501667,1188.161667,639.76375,622.8645833,1174.326667
6/28/2017,1358.165417,1375.838333,1357.975417,690.505,674.2808333,1397.66625
6/29/2017,2099.012917,2127.23,2091.510417,663.6904167,649.3291667,2102.06625
6/30/2017,1341.132083,1360.702083,1334.96,623.6104167,613.1516667,1416.087917
7/1/2017,1037.702083,1057.835833,1035.367917,679.1883333,673.7008333,1293.803333
7/2/2017,803.7279167,816.66875,818.66125,607.77375,595.2083333,975.57125
7/3/2017,916.04625,930.4875,915.45,608.1329167,596.295,969.9554167
7/4/2017,1020.665417,1038.904167,1028.860833,621.0841667,604.725,1134.51125
7/5/2017,1487.882083,1507.897917,1488.5825,661.795,640.0258333,1435.747917
7/6/2017,1550.224583,1572.444167,1543.96875,1144.570833,1100.7175,1509.447917
7/7/2017,1329.435833,1349.117917,1328.17375,702.6858333,672.3520833,1326.144167
7/8/2017,1262.852917,1281.9575,1257.567917,750.4104167,716.12,1358.148333
7/9/2017,658.2854167,669.915,663.2025,655.6616667,634.4675,783.8108333
7/10/2017,1289.844583,1306.890833,1283.491667,787.5133333,753.3666667,1230.8
7/11/2017,963.2183333,978.0041667,964.2070833,692.7004167,664.7858333,1014.904583
7/12/2017,910.36125,922.25875,921.9458333,725.5491667,695.2741667,972.2675
7/13/2017,1032.7975,1046.0525,1037.216667,744.4704167,715.8145833,1081.360417
7/14/2017,1031.023333,1043.462083,1036.484167,683.4991667,657.9229167,1095.951667
7/15/2017,915.2491667,926.4941667,912.8570833,662.34375,635.3995833,983.8795833
7/16/2017,766.4654167,776.0233333,769.50625,614.4516667,587.9883333,855.96125
7/17/2017,1137.960417,1152.470833,1131.382917,660.7170833,634.5633333,1243.83375
7/18/2017,1185.624583,1202.5475,1193.392083,703.8941667,678.6358333,1285.180417
7/19/2017,1039.43875,1055.5575,1059.34875,653.2158333,629.915,1139.15625
7/20/2017,1032.51,1047.59875,1050.663333,663.1320833,640.0095833,1096.575
7/21/2017,851.7433333,864.0545833,868.2145833,653.8716667,631.02125,917.8266667
7/22/2017,918.3566667,931.5295833,953.2775,639.35,617.0591667,1053.24875
7/23/2017,793.50375,803.8845833,823.2308333,574.87625,558.1591667,954.3
7/24/2017,1057.106667,1072.517083,1084.187083,660.8175,637.0933333,1174.790417
7/25/2017,1103.8925,1121.777083,1125.898333,666.2375,642.1508333,1167.357917
7/26/2017,1180.444167,1197.4075,1180.600833,667.9075,643.725,1123.436667
7/27/2017,1009.6525,1024.954167,997.10625,630.6420833,610.8191667,993.12125
7/28/2017,881.9141667,894.2283333,875.5016667,716.00625,691.2233333,910.9479167
7/29/2017,875.10125,887.97125,860.8841667,641.3495833,618.1329167,960.7316667
7/30/2017,688.8979167,700.6991667,682.54375,588.7308333,570.8754167,792.6345833
7/31/2017,1177.974167,1197.053333,1139.79875,662.6675,637.035,1263.59625
8/1/2017,1189.977083,1210.99625,1155.4525,700.4866667,672.2241667,1300.320833
8/2/2017,1280.27125,1299.2875,1275.496667,762.62,733.83125,1376.26875
8/3/2017,1306.42625,1327.822917,1298.266667,740.8175,712.4816667,1504.12
8/4/2017,1363.270417,1385.629167,1333.39625,755.0995833,722.6908333,1539.632917
8/5/2017,1261.86,1281.236667,1228.809583,649.8479167,628.895,1463.2375
8/6/2017,1006.98875,1023.365417,978.73375,599.40375,582.5058333,1212.240833
8/7/2017,1268.295417,1289.227917,1228.2,715.11625,686.57625,1422.345
8/8/2017,1461.479167,1486.732083,1414.897083,664.04125,640.8416667,1587.040833
8/9/2017,1555.340833,1578,1508.961667,614.86875,592.59625,1668.710417
8/10/2017,1889.656667,1920.61375,1828.4725,634.0595833,610.5058333,2063.663333
8/11/2017,1340.4625,1353.852917,1289.994583,693.965,666.4395833,1521.151667
8/12/2017,1094.245833,1102.172083,1047.3025,628.37125,606.0325,1284.243333
8/13/2017,810.9116667,821.6495833,799.2408333,591.6825,569.2745833,923.9641667
8/14/2017,1378.560417,1391.040833,1333.3625,631.2254167,615.2941667,1368.867917
8/15/2017,1881.929583,1893.990417,1822.769583,558.8925,545.7816667,2053.884583
8/16/2017,1761.304583,1769.830417,1683.58375,570.6916667,560.2904167,1886.867083
8/17/2017,1316.98625,1323.421667,1262.3475,563.94375,551.24625,1416.042917
8/18/2017,1325.254167,1332.980833,1272.308333,593.12125,576.3045833,1408.164167
8/19/2017,1165.708333,1179.384167,1121.150417,584.0275,566.2858333,1279.22625
8/20/2017,794.6029167,803.65375,770.3516667,494.0279167,482.1679167,896.0270833
8/21/2017,1252.776667,1263.136667,1213.335833,597.1366667,582.22375,1311.3525
8/22/2017,1342.19875,1350.431667,1319.74,590.3808333,572.3791667,1483.495
8/23/2017,1748.18,1756.535417,1696.092083,626.3733333,604.5966667,1969.772917
8/24/2017,1615.220833,1622.940417,1554.085417,644.2758333,625.2791667,1898.751667
8/25/2017,1055.817917,1059.4175,981.4758333,616.1541667,598.6679167,1926.822917
8/26/2017,1272.262083,1279.4575,1290.68,654.4920833,627.4779167,1583.67625
8/27/2017,872.7904167,875.6708333,901.7983333,655.0766667,623.7575,1092.79875
8/28/2017,1863.773333,1873.669167,1921.05,1618.75125,1550.82625,2132.10625
8/29/2017,1864.183333,1873.1675,1899.299583,2103.527083,2001.28125,2092.469583
8/30/2017,2320.996667,2329.102083,2357.635,1811.426667,1719.417917,2686.225833
8/31/2017,1704.598333,1708.560833,1756.299167,1970.681667,1876.096667,1828.256667
9/1/2017,1445.490833,1448.569583,1468.639167,1692.440417,1618.724167,1557.134583
9/2/2017,1014.455417,1019.682917,1014.128333,821.3579167,796.51625,1105.292083
9/3/2017,643.2429167,650.405,648.1058333,596.7025,591.0954167,740.8066667
9/4/2017,1028.055833,1036.0075,1037.587917,794.0354167,774.7716667,1145.833333
9/5/2017,738.94625,743.0770833,742.5970833,776.8670833,749.41125,952.6491667
9/6/2017,668.2375,681.8591667,673.6075,796.0158333,766.7566667,1036.296667
9/7/2017,568.2179167,583.3770833,585.6570833,671.1841667,658.2954167,975.5316667
9/8/2017,651.47375,662.7091667,645.8575,626.9579167,616.9808333,898.6779167
9/9/2017,650.9958333,659.8745833,635.5504167,631.2195833,635.0025,881.63875
9/10/2017,610.3033333,616.6070833,587.29375,572.5466667,572.7016667,724.1958333
9/11/2017,638.2320833,648.8654167,629.7595833,771.5708333,762.2925,903.5454167
9/12/2017,980.2258333,988.1904167,958.0241667,594.7545833,581.8916667,1187.672917
9/13/2017,1042.000833,1048.887917,1029.701667,565.0066667,556.7004167,1226.623333
9/14/2017,951.46,956.6929167,944.4508333,487.24625,497.07875,1172.22375
9/15/2017,968.3116667,977.1291667,951.8258333,476.5904167,490.1141667,1140.144583
9/16/2017,665.0325,675.7904167,673.35125,527.02,548.1733333,957.2104167
9/17/2017,781.04625,792.2291667,793.53375,471.0591667,483.7233333,1093.919167
9/18/2017,1015.827917,1023.305,1037.728333,463.7775,475.8745833,1329.6525
9/19/2017,1085.2325,1090.186667,1090.444583,432.94125,438.715,1244.802083
9/20/2017,1120.025,1126.305417,1131.467917,543.5625,556.20625,1343.596667
9/21/2017,1312.910417,1320.806667,1311.1125,469.9741667,482.8958333,1553.904583
9/22/2017,1052.002083,1058.52625,1044.93125,431.39875,447.37125,1305.0025
9/23/2017,740.71875,747.6525,743.8854167,509.3845833,528.62125,1114.1975
9/24/2017,681.8645833,691.645,668.4916667,424.6454167,440.8579167,918.7220833
9/25/2017,1011.561667,1024.830833,1003.4625,436.18625,449.3154167,1369.415
9/26/2017,1013.702083,1018.5875,996.6729167,418.9033333,434.0833333,1143.28
9/27/2017,794.7475,797.73375,780.99125,415.8208333,434.1108333,902.77625
9/28/2017,1080.437083,1088.198333,1049.44125,437.5495833,454.7345833,1162.369167
9/29/2017,846.0266667,849.9595833,816.7670833,433.6654167,453.0566667,930.1729167
9/30/2017,755.96875,764.3566667,726.2083333,542.1970833,555.7270833,816.01625
10/1/2017,725.6633333,730.6320833,701.6104167,447.1229167,458.3466667,849.59625
10/2/2017,1025.815417,1028.593333,998.4420833,520.13875,542.5858333,1146.098333
10/3/2017,823.6945833,827.3691667,804.73625,509.5366667,533.7195833,924.0991667
10/4/2017,1099.69375,1105.197917,1080.95875,537.5029167,564.3391667,1299.46125
10/5/2017,1064.770417,1069.957917,1039.315833,516.4108333,536.3429167,1314.960417
10/6/2017,1149.825,1153.047083,1077.137083,477.4741667,509.8470833,1334.573333
10/7/2017,903.33125,912.5604167,907.4183333,491.8683333,506.7783333,1325.792917
10/8/2017,704.2291667,710.2275,693.0870833,561.7958333,566.0916667,969.22125
10/9/2017,1154.282917,1162.835417,1118.61375,547.0141667,554.0041667,1349.080417
10/10/2017,1369.345,1329.47375,754.0970833,624.7870833,637.7870833,1593.517083
10/11/2017,1192.924167,1180.56625,935.32875,583.0504167,595.1816667,1413.16875
10/12/2017,1165.057083,1144.402083,827.165,569.92875,581.7904167,1328.910417
10/13/2017,1179.678333,1182.5375,1157.769167,533.3016667,544.5595833,1453.597917
10/14/2017,1059.36625,1065.397917,1049.126667,581.3695833,596.0741667,1304.702917
10/15/2017,663.9525,668.1504167,663.4366667,485.785,498.9516667,951.85625
10/16/2017,893.9125,898.72375,867.4658333,556.9541667,568.8691667,1238.325
10/17/2017,1011.785,1014.040833,993.36125,556.19875,567.7925,1407.05875
10/18/2017,803.3366667,787.9275,584.67125,642.6629167,657.7216667,1526.622917
10/19/2017,928.325,925.4954167,902.8804167,607.9220833,622.3095833,1354.324167
10/20/2017,987.5204167,987.2908333,969.30875,693.6220833,718.57375,1463.6075
10/21/2017,822.6766667,823.1175,801.3408333,665.9595833,688.3195833,1180.8725
10/22/2017,663.6145833,665.6816667,654.68875,564.05375,579.7783333,874.955
10/23/2017,1110.639167,1110.558333,1100.036667,685.8858333,706.9483333,1378.039167
